year,date,open,high,low,close,volume
2017,4/6/17,144,144.14,143.01,143.74,3312410
2017,4/7/17,143.79,143.89,142.71,143.11,3032571
2017,4/10/17,143.04,144.65,141.21,143.85,5807440
2017,4/11/17,144.28,144.54,141.98,144.35,4621451
2017,4/12/17,144.85,145.74,143.55,143.83,4386954
2017,4/13/17,144.25,144.55,142.76,142.92,3685789
2017,4/17/17,144.43,147.32,144.43,147.25,16364743
2017,4/18/17,147.34,147.4,140,143.36,19670975
2017,4/19/17,143.37,144,138.66,139.76,12395064
2017,4/20/17,140.3,141.8,139.27,141.18,7248180
2017,4/21/17,141.39,143.03,140.9028,142.87,6824786
2017,4/24/17,143.61,144.5,143.4,143.83,4792928
2017,4/25/17,147.46,153.52,146.22,152.16,20674167
2017,4/26/17,151.53,152.15,148.9,150.17,9274081
2017,4/27/17,150.6,153.49,149.3,153.08,7719365
2017,4/28/17,152.71,152.97,150.94,152.2,6366247
2017,5/1/17,151.91,157.7,151.61,155.35,9031631
2017,5/2/17,155.76,156.5,154.61,156.45,5384839
2017,5/3/17,156.29,156.54,154.88,155.59,3931244
2017,5/4/17,155.59,157.9,154.55,157.25,5582330
2017,5/5/17,158.55,158.59,155.9,156.6,5341735
2017,5/8/17,156.55,157.64,155.3,156.38,4818794
2017,5/9/17,156.1,157.85,155.97,157.46,3911027
2017,5/10/17,157.82,161.1,156.56,160.28,6869879
2017,5/11/17,160.33,160.52,157.55,158.54,5677360
2017,5/12/17,159.11,160.84,158.51,160.81,5092885
2017,5/15/17,160.25,161.78,159.76,160.02,4971954
2017,5/16/17,160.5,161.18,159.33,159.41,3464912
2017,5/17/17,158.09,158.78,153,153.2,8184483
2017,5/18/17,153.61,156.89,153.24,155.7,6802670
2017,5/19/17,156.15,158.05,155.91,157.02,4091486
2017,5/22/17,157.86,158.6,156.43,157.16,3744055
2017,5/23/17,157.75,158.31,156.8,157.95,3370930
2017,5/24/17,158.35,158.48,157.17,157.75,2989797
2017,5/25/17,161,164.1,160.55,163.05,8560961
2017,5/26/17,162.84,163.05,161.12,162.43,4834291
2017,5/30/17,163.6,164.75,162.71,163.22,4828637
2017,5/31/17,163.61,164,160.74,163.07,5328919
2017,6/1/17,163.52,163.9316,161.7,162.99,3896317
2017,6/2/17,163.42,165.36,162.8,165.18,4259081
2017,6/5/17,165.49,165.5,163.43,165.06,3875174
2017,6/6/17,164.95,166.82,164.51,165.17,4382092
2017,6/7/17,165.6,166.4,164.4086,165.61,3353099
2017,6/8/17,166.12,166.87,164.84,165.88,3719102
2017,6/9/17,166.27,166.27,154.5,158.03,10291954
2017,6/12/17,155.3,155.53,148.31,151.44,14114477
2017,6/13/17,154.38,155.68,150.13,152.72,8484746
2017,6/14/17,154.34,155.615,150.28,152.2,6461758
2017,6/15/17,149.44,152.56,147.3,151.76,7319746
2017,6/16/17,151.45,153.53,150.39,152.38,6909705
2017,6/19/17,154.29,155.58,152.41,153.4,6544298
2017,6/20/17,153.68,154.5,151.4,152.05,4878673
2017,6/21/17,152.5,155.38,152.26,155.03,5803446
2017,6/22/17,155.13,155.2,153.7,154.89,3769167
2017,6/23/17,155.01,158.19,153.76,158.02,6250761
2017,6/26/17,158.78,159.97,156.56,157.5,6015974
2017,6/27/17,156.62,156.9775,150.7197,151.03,7424252
2017,6/28/17,151.64,154.2,150.12,153.41,5589883
2017,6/29/17,152.82,152.82,148,150.09,7142462
2017,6/30/17,149.76,150.71,148.42,149.41,5213315
2017,7/3/17,149.8,150.45,145.8,146.17,3908215
2017,7/5/17,146.58,148.26,145.58,147.61,4627803
2017,7/6/17,146.13,147.27,144.25,146.25,5486482
2017,7/7/17,146.65,150.75,146.65,150.18,5561263
2017,7/10/17,150.34,153.23,149.65,152.67,5360606
2017,7/11/17,152.37,155.23,151.55,154.33,4898645
2017,7/12/17,155.77,158.8,155.77,158.75,8481779
2017,7/13/17,158.51,160.13,156.98,158.21,6700052
2017,7/14/17,159.3,161.35,157.97,161.12,5549221
2017,7/17/17,162.91,163.55,160.0201,161.7,17496685
2017,7/18/17,176.12,185,174.24,183.6,41587395
2017,7/19/17,182.97,187.17,181.75,183.86,17344321
2017,7/20/17,183.84,185.92,182.7,183.6,7907182
2017,7/21/17,182.72,191.5,182.71,188.54,9277448
2017,7/24/17,188.685,190.25,187.01,187.91,8797260
2017,7/25/17,187.79,188.66,185.81,186.97,5374472
2017,7/26/17,187.7,189.7043,187.51,189.08,4479290
2017,7/27/17,189.89,190,179.38,182.68,11220982
2017,7/28/17,182,185.03,181.18,184.04,6201947
2017,7/31/17,184.26,184.9738,180.65,181.66,4883606
2017,8/1/17,182.49,184.62,181.43,182.03,5112707
2017,8/2/17,182.22,182.57,177.8149,180.74,5771336
2017,8/3/17,180.53,181.2248,178.02,179.23,4627732
2017,8/4/17,179.6,181,178.5,180.27,4491055
2017,8/7/17,181,182.27,179.1,181.33,4609788
2017,8/8/17,181.37,181.91,177.45,178.36,6104043
2017,8/9/17,171.43,175.96,170.01,175.78,9670502
2017,8/10/17,174.03,174.45,167.6,169.14,9693057
2017,8/11/17,169.86,172.58,169,171.4,5022334
2017,8/14/17,169.8,172.45,168.8,171,7468408
2017,8/15/17,171.53,171.88,168.25,168.5,5656064
2017,8/16/17,167.5,170.5,166.25,169.98,7013557
2017,8/17/17,169.23,170.58,165.72,166.09,5229188
2017,8/18/17,165.95,169.97,165.8,166.54,7385736
2017,8/21/17,166.91,168.99,164.23,166.76,6480708
2017,8/22/17,167.76,169.93,167.04,169.34,4886326
2017,8/23/17,168.35,169.64,166.7,169.06,4632256
2017,8/24/17,169.86,171.2363,166.15,168.13,5361749
2017,8/25/17,168.58,168.75,165.5,165.95,4064040
2017,8/28/17,166.43,168.67,165.6,167.12,3657264
2017,8/29/17,165,169.68,164.73,168.81,4620920
2017,8/30/17,169.5,174.85,169.37,174.69,8034743
2017,8/31/17,175.45,176.24,173.86,174.71,6940990
2017,9/1/17,175.55,176.48,173.92,174.74,3812968
2017,9/5/17,173.4,175.88,172.44,174.52,4597441
2017,9/6/17,175.25,179.46,173.73,179.25,8742643
2017,9/7/17,178.8,180.35,177.1,179,6036146
2017,9/8/17,178.45,180.39,176.25,176.42,4590846
2017,9/11/17,178.1,182.47,178.03,181.74,5979447
2017,9/12/17,182.55,185.33,180.6435,185.15,6689568
2017,9/13/17,184.07,184.4995,182.55,183.64,4320349
2017,9/14/17,183.25,185.2882,182.07,182.63,4510722
2017,9/15/17,182.73,184.93,181.43,182.35,5591743
2017,9/18/17,183.61,185.45,182.73,184.62,5359569
2017,9/19/17,184.98,186.23,184.17,185.68,4982086
2017,9/20/17,186.1,186.5,183.2,185.51,4624993
2017,9/21/17,185.82,189.95,184.51,188.78,7148104
2017,9/22/17,188.4,189.85,186.39,187.35,5464312
2017,9/25/17,186.46,186.55,177.7,178.55,9367231
2017,9/26/17,180.7,180.95,176.55,179.38,5602471
2017,9/27/17,181.01,183.34,180.7,181.97,5710544
2017,9/28/17,181.25,181.95,179.36,180.7,4076986
2017,9/29/17,180.73,182.9,180.65,181.35,4227864
2017,10/2/17,182.11,182.8,176.58,177.01,7342007
2017,10/3/17,177.65,179.7,177.55,179.19,3956940
2017,10/4/17,181.41,186.7,181.25,184.45,9235867
2017,10/5/17,185.65,194.49,184.49,194.39,19412690
2017,10/6/17,194.3,198.92,192.05,198.02,15348356
2017,10/9/17,199.1,199.4,196.56,196.87,6971714
2017,10/10/17,197.85,198.3,192.1,195.08,6233823
2017,10/11/17,195.57,196.2199,193.81,194.95,6450161
2017,10/12/17,196.75,198.62,194.71,195.86,7753341
2017,10/13/17,199.7,200.8199,197.1866,199.49,12081252
2017,10/16/17,201.95,202.83,197.86,202.68,22105442
2017,10/17/17,200.11,204.38,197.77,199.48,23900118
2017,10/18/17,199.99,200.01,194.25,195.54,11198938
2017,10/19/17,193.01,195.25,191.16,195.13,7034602
2017,10/20/17,195.9,196.38,193.77,194.16,5995568
2017,10/23/17,194.17,194.8999,191.0346,192.47,6979994
2017,10/24/17,192.75,196.735,191.4,196.02,7069108
2017,10/25/17,195.38,197.055,193.01,193.77,5315269
2017,10/26/17,194.66,197.61,194.08,195.21,5185830
2017,10/27/17,197.2,200.65,196.22,199.54,8128567
2017,10/30/17,199.62,201.099,197.0721,198.37,5439563
2017,10/31/17,198.21,198.59,195.218,196.43,5518595
2017,11/1/17,197.24,199.199,196,198,5017420
2017,11/2/17,197.45,199.44,197.0901,199.32,3606332
2017,11/3/17,199.8,200.55,197.99,200.01,3678829
2017,11/6/17,200,202.48,198.09,200.13,5846581
2017,11/7/17,200,200.61,194.8,195.89,6467969
2017,11/8/17,196,197.09,194.74,196.44,4203137
2017,11/9/17,194.46,194.49,190.81,193.9,5910216
2017,11/10/17,191.61,192.59,189.5,192.02,6622168
2017,11/13/17,191.12,196.05,191,195.08,4606951
2017,11/14/17,193.64,195.88,193,195.71,3450513
2017,11/15/17,194.54,195.42,191.53,192.12,4203072
2017,11/16/17,194.33,197.7,193.75,195.51,5678355
2017,11/17/17,195.74,195.95,192.65,193.2,3906333
2017,11/20/17,193.3,194.32,191.9,194.1,3827474
2017,11/21/17,195.04,197.52,194.971,196.23,4787311
2017,11/22/17,196.58,196.75,193.63,196.32,5895402
2017,11/24/17,196.65,196.9,195.33,195.75,2160535
2017,11/27/17,195.56,195.85,194,195.05,3210145
2017,11/28/17,195.34,199.68,194.01,199.18,6981094
2017,11/29/17,198.91,199.029,184.32,188.15,14202713
2017,11/30/17,190.31,190.86,186.68,187.58,6630051
2017,12/1/17,186.99,189.8,185,186.82,6219531
2017,12/4/17,189.36,189.72,178.38,184.04,9069765
2017,12/5/17,183.5,188.14,181.19,184.21,5783697
2017,12/6/17,183.38,186.4844,182.88,185.3,5490088
2017,12/7/17,185.71,187.34,183.22,185.2,4659542
2017,12/8/17,186.5,189.42,186.3,188.54,4987270
2017,12/11/17,187.85,189.42,185.91,186.22,5298583
2017,12/12/17,186.01,187.85,184.8183,185.73,4265907
2017,12/13/17,186.1,188.69,185.41,187.86,4710041
2017,12/14/17,187.98,192.64,187.2,189.56,7792849
2017,12/15/17,189.61,191.43,188.01,190.12,7285641
2017,12/18/17,191.2,191.65,188.9,190.42,5010961
2017,12/19/17,190.18,190.2981,185.75,187.02,7032978
2017,12/20/17,187.94,189.11,185.26,188.82,6545394
2017,12/21/17,189.44,190.95,187.58,188.62,4729836
2017,12/22/17,188.33,190.95,186.8,189.94,3878904
2017,12/26/17,189.78,189.94,186.4,187.76,3045652
2017,12/27/17,187.8,188.1,185.22,186.24,4002098
2017,12/28/17,187.18,194.49,186.85,192.71,10107392
2017,12/29/17,192.51,193.95,191.22,191.96,5187606
2018,1/2/18,196.1,201.65,195.42,201.07,10966889
2018,1/3/18,202.05,206.21,201.5,205.05,8591369
2018,1/4/18,206.2,207.05,204.0006,205.63,6029616
2018,1/5/18,207.25,210.02,205.59,209.99,7033240
2018,1/8/18,210.02,212.5,208.44,212.05,5580178
2018,1/9/18,212.11,212.98,208.59,209.31,6125855
2018,1/10/18,207.57,213.64,206.91,212.52,5951486
2018,1/11/18,214.29,217.75,213.35,217.24,7659485
2018,1/12/18,217.18,222.55,216,221.23,8199423
2018,1/16/18,224.24,226.07,217.2,221.53,13516067
2018,1/17/18,221,221.15,216.32,217.5,9123056
2018,1/18/18,220.34,220.58,216.55,220.33,8225339
2018,1/19/18,222.75,223.49,218.5,220.46,10548567
2018,1/22/18,222,227.785,221.2,227.58,17703293
2018,1/23/18,255.05,257.71,248.02,250.29,27705332
2018,1/24/18,250.88,261.71,249.311,261.3,17352448
2018,1/25/18,263,272.3,260.23,269.7,15336378
2018,1/26/18,271.485,274.6,268.76,274.6,11021839
2018,1/29/18,274.2,286.81,273.92,284.59,17529749
2018,1/30/18,277,282.73,272.7,278.8,12482852
2018,1/31/18,281.94,282.289,269.58,270.3,11695072
2018,2/1/18,266.41,271.95,263.38,265.07,9669011
2018,2/2/18,263,270.62,262.71,267.43,9123610
2018,2/5/18,262,267.899,250.03,254.26,11896053
2018,2/6/18,247.7,266.7,245,265.72,12595801
2018,2/7/18,266.58,272.45,264.325,264.56,8981548
2018,2/8/18,267.08,267.62,250,250.1,9306701
2018,2/9/18,253.85,255.7999,236.11,249.47,16906942
2018,2/12/18,252.14,259.15,249,257.95,8534906
2018,2/13/18,257.29,261.41,254.7,258.27,6855151
2018,2/14/18,260.47,269.88,260.33,266,10971985
2018,2/15/18,270.03,280.5,267.63,280.27,10759667
2018,2/16/18,278.73,281.96,275.69,278.52,8312380
2018,2/20/18,277.74,285.812,276.61,278.55,7769023
2018,2/21/18,282.07,286.64,280.01,281.04,9371121
2018,2/22/18,283.88,284.5,274.45,278.14,8891535
2018,2/23/18,281,286,277.81,285.93,7301809
2018,2/26/18,288.75,295.6475,287.01,294.16,10268633
2018,2/27/18,294.77,297.36,290.59,290.61,9416489
2018,2/28/18,293.1,295.75,290.78,291.38,7653454
2018,3/1/18,292.75,295.25,283.83,290.39,11932051
2018,3/2/18,284.65,301.18,283.23,301.05,13345313
2018,3/5/18,302.85,316.91,297.6,315,18986099
2018,3/6/18,319.88,325.79,316.5,325.22,18525844
2018,3/7/18,320,323.74,314.55,321.16,17132222
2018,3/8/18,322.2,322.9176,314.13,317,11340066
2018,3/9/18,321.33,331.44,320.23,331.44,14500219
2018,3/12/18,333.56,333.98,318.6,321.3,20369152
2018,3/13/18,323.87,325.8409,313.278,315.88,12917224
2018,3/14/18,318.16,323.88,317.7,321.55,10475073
2018,3/15/18,323.17,323.4,318.14,321.09,5642883
2018,3/16/18,321.42,324.11,318.37,318.45,7333734
2018,3/19/18,315.8,317,307.34,313.48,9925162
2018,3/20/18,313.26,319.5,312.8,317.5,5991945
2018,3/21/18,316.35,319.4,314.511,316.48,5263911
2018,3/22/18,313.07,314.12,305.66,306.7,8063305
2018,3/23/18,307.41,310.73,300.36,300.94,9529948
2018,3/26/18,309.36,321.03,302,320.35,11988274
2018,3/27/18,322.49,322.9,297,300.69,12068632
2018,3/28/18,298.39,298.8,281.61,285.77,18972912
2018,3/29/18,287,295.35,275.9,295.35,19145522
2018,4/2/18,291.94,292.87,275.05,280.29,13405760
2018,4/3/18,285.45,291.25,278.01,283.67,12694862
2018,4/4/18,273.63,290.31,271.2239,288.94,12913978
2018,4/5/18,293.15,299.16,289.11,293.97,10655178
2018,4/6/18,289.1,298.85,285.65,288.85,11444777
2018,4/9/18,291.77,299.55,289.12,289.93,9853564
2018,4/10/18,297.68,298.95,291.69,298.07,10719097
2018,4/11/18,302.8847,311.64,301.82,303.67,14877429
2018,4/12/18,309.7187,311.13,306.75,309.25,10249403
2018,4/13/18,317.29,317.49,308.23,311.65,12046573
2018,4/16/18,315.99,316.1,304,307.78,20307921
2018,4/17/18,329.66,338.62,323.77,336.06,33866456
2018,4/18/18,336.3,338.82,331.1,334.52,11221139
2018,4/19/18,332.88,335.31,326.77,332.7,8438825
2018,4/20/18,332.22,336.51,326,327.77,9158655
2018,4/23/18,329.1499,331.22,317.08,318.69,8968015
2018,4/24/18,319.2168,320.249,302.31,307.02,13893217
2018,4/25/18,306.37,309.98,292.615,305.76,14919698
2018,4/26/18,310,316.63,305.58,313.98,9266699
2018,4/27/18,316.25,317.45,306.5,311.76,7074384
2018,4/30/18,311.07,317.88,310.118,312.46,6088787
2018,5/1/18,310.36,313.48,306.69,313.3,6036639
2018,5/2/18,311.65,317.1,310.4034,313.36,5697120
2018,5/3/18,312.59,312.59,305.73,311.69,6135828
2018,5/4/18,308.71,320.98,307.67,320.09,8209513
2018,5/7/18,321.9947,329.0234,319.34,326.26,7117823
2018,5/8/18,325.9,327.348,323.05,326.89,4735738
2018,5/9/18,328.79,331.95,327.51,330.3,5633444
2018,5/10/18,331.5,332.055,327.3438,329.6,5302254
2018,5/11/18,329.65,331.26,324.87,326.46,4589731
2018,5/14/18,327.25,330.5038,327.04,328.53,4089800
2018,5/15/18,325.94,326.94,322.434,326.13,4746096
2018,5/16/18,326.28,329.72,325.14,328.19,3671690
2018,5/17/18,327.53,330.45,323.1734,325.22,4935708
2018,5/18/18,324.9,326.42,322.8,324.18,3577717
2018,5/21/18,327.11,331.88,325.45,331.82,6657326
2018,5/22/18,334.05,336.63,331.15,331.62,5964448
2018,5/23/18,329.04,345,328.09,344.72,10049147
2018,5/24/18,344.34,354,341.12,349.29,14758553
2018,5/25/18,349.9,354.36,348.83,351.29,7817400
2018,5/29/18,351.5,356.1,346.71,349.73,9717921
2018,5/30/18,352.37,354,349.26,353.54,5685531
2018,5/31/18,353.8,355.53,350.21,351.6,6921687
2018,6/1/18,353.88,359.99,352.82,359.93,7112292
2018,6/4/18,362.6847,363,355.51,361.81,7681995
2018,6/5/18,363.32,369.83,361.4124,365.8,8358045
2018,6/6/18,367.7848,369.6799,363.33,367.45,7712302
2018,6/7/18,368.54,368.7,357.8,361.4,8278040
2018,6/8/18,358.06,362.39,356.25,360.57,5225736
2018,6/11/18,361.88,365.67,360.91,361.45,4432445
2018,6/12/18,363.6,365.98,362,363.83,4290969
2018,6/13/18,367.53,384.2537,364.11,379.93,18222799
2018,6/14/18,384.27,395.03,383.25,392.87,14598333
2018,6/15/18,390.71,398.86,387.51,391.98,13588114
2018,6/18/18,387.72,393.16,386.5,390.4,6824794
2018,6/19/18,389.5,405.29,388.5,404.98,16697104
2018,6/20/18,415.15,419.4675,409.6,416.76,16494572
2018,6/21/18,421.38,423.2056,406.3701,415.44,18389936
2018,6/22/18,419.98,420.5,409.651,411.09,10428621
2018,6/25/18,404.69,405.99,378.75,384.48,22490922
2018,6/26/18,393.28,404.78,389.05,399.39,15191157
2018,6/27/18,407.56,411.5865,390,390.39,16541426
2018,6/28/18,395,396.9,387.1,395.42,12219888
2018,6/29/18,399.19,401.3299,390.55,391.43,9252511
2018,7/2/18,385.45,398.38,380,398.18,8124458
2018,7/3/18,399.49,399.98,389.5,390.52,5280344
2018,7/5/18,393.8003,399.24,390.86,398.39,8448937
2018,7/6/18,397.45,408.6495,395.5225,408.25,8629606
2018,7/9/18,415.95,419.12,411.1,418.97,11127477
2018,7/10/18,417.24,419.44,413.08,415.63,9382944
2018,7/11/18,411.34,419.77,410.6,418.65,9713904
2018,7/12/18,415.1553,416.79,407.8,413.5,12743273
2018,7/13/18,409.19,410,395.081,395.8,15747266
2018,7/16/18,398.98,403.355,391.75,400.48,22959984
2018,7/17/18,346.95,385,344,379.48,58410362
2018,7/18/18,381.24,383.13,372.3552,375.13,21746266
2018,7/19/18,371.06,375.749,363,364.23,16878681
2018,7/20/18,364.92,370.5,360.14,361.05,15113740
2018,7/23/18,359.1453,363.9,353.6,362.66,11505232
2018,7/24/18,366.94,367.4,354.56,357.32,12851457
2018,7/25/18,357.57,363.28,355.65,362.87,8516248
2018,7/26/18,358.19,365.54,356.625,363.09,6993684
2018,7/27/18,366.85,367,351.65,355.21,8949491
2018,7/30/18,351.93,352.03,334.0201,334.96,18260710
2018,7/31/18,331.51,342.5,328,337.45,14085369
2018,8/1/18,335.87,344.41,334.02,338.38,7790477
2018,8/2/18,337.23,345,334.71,344.5,7131328
2018,8/3/18,347.75,347.86,338.4768,343.09,8848367
2018,8/6/18,342.8653,351.98,341.74,350.92,8198076
2018,8/7/18,353.23,357.31,349.01,351.83,7970930
2018,8/8/18,352.21,352.29,346.61,347.61,5402465
2018,8/9/18,347.96,352.439,345.8157,349.36,4820313
2018,8/10/18,346.91,349.1,344.4233,345.87,4337481
2018,8/13/18,339.89,347.19,339.07,341.31,6893649
2018,8/14/18,342.09,342.41,336.25,337.49,5805182
2018,8/15/18,334.03,335.4962,321,326.4,11784485
2018,8/16/18,329.9,331.17,321.2138,322.44,6689733
2018,8/17/18,319.01,324.365,312.96,316.78,10407908
2018,8/20/18,314.64,331.6,310.928,327.73,13591100
2018,8/21/18,331,341.5,329.7,338.02,14783246
2018,8/22/18,338.49,346.21,337.406,344.44,8930669
2018,8/23/18,348.11,350.08,337.65,339.17,11336425
2018,8/24/18,346,359.15,344.541,358.82,14729137
2018,8/27/18,367.1453,374.49,360,364.58,17427304
2018,8/28/18,367.23,369.99,360.38,368.49,9222617
2018,8/29/18,367.2,369.86,362.91,368.04,8118734
2018,8/30/18,365,376.8085,363.54,370.98,10981013
2018,8/31/18,370.66,376,367.0766,367.68,7943443
2018,9/4/18,366.47,368.88,361.26,363.6,7605161
2018,9/5/18,360,363.39,335.83,341.18,13092847
2018,9/6/18,347.44,356,341.99,346.46,13050156
2018,9/7/18,342.2,355.75,341.25,348.68,9105817
2018,9/10/18,352.27,352.5,343.08,348.41,5752184
2018,9/11/18,344.67,356.15,343.9001,355.93,6198063
2018,9/12/18,359.08,370.43,356.24,369.95,10480769
2018,9/13/18,371.91,374.09,366.84,368.15,8366122
2018,9/14/18,368.55,371.09,363.46,364.56,4756426
2018,9/17/18,364.22,367.33,349.57,350.35,7071945
2018,9/18/18,353.67,368.15,351.56,367.65,10413981
2018,9/19/18,373.95,377.61,359.17,366.96,11876841
2018,9/20/18,370.26,370.26,363.17,365.36,6768086
2018,9/21/18,366.59,372.22,360.74,361.19,11930568
2018,9/24/18,359,373.64,354.33,369.61,9322522
2018,9/25/18,370.23,371.34,364.492,369.43,6799816
2018,9/26/18,373.59,382,370.88,377.88,13799728
2018,9/27/18,379.87,383.2,376,380.71,7326246
2018,9/28/18,379.24,380.8,373.73,374.13,7114878
2018,10/1/18,375.85,386.11,375.59,381.43,8376560
2018,10/2/18,384.38,386.7999,373.83,377.14,8638717
2018,10/3/18,378.53,380.93,374.881,377.05,5798605
2018,10/4/18,375.88,375.92,360.4,363.65,9074350
2018,10/5/18,359.77,363.5,343,351.35,13522957
2018,10/8/18,345.18,352.945,338.11,349.1,12375496
2018,10/9/18,348.48,358.72,347.09,355.71,8754990
2018,10/10/18,353.52,355.15,325.39,325.89,17183120
2018,10/11/18,324.94,334.2,315.81,321.1,16082056
2018,10/12/18,339.57,341.3,328.9,339.56,14706609
2018,10/15/18,337.63,339.2057,326.93,333.13,11214956
2018,10/16/18,337.24,347.95,330.555,346.4,20156418
2018,10/17/18,378.33,380,356.5,364.7,32610947
2018,10/18/18,360.673,362.2,346.05,346.71,18461040
2018,10/19/18,351,355.8,332.2,332.67,16717233
2018,10/22/18,333.1,335.8,320.34,329.54,17097175
2018,10/23/18,318,336.58,316.77,333.16,14836886
2018,10/24/18,332.28,333,300.73,301.83,19039297
2018,10/25/18,307.12,319.94,305.25,312.87,13346921
2018,10/26/18,300.51,313.99,292.3,299.83,19616041
2018,10/29/18,305.26,307.89,275.4,284.84,21698841
2018,10/30/18,275.57,290.525,271.2093,285.81,23685702
2018,10/31/18,297.77,311.5,295.05,301.78,20360342
2018,11/1/18,304.59,318.45,296.67,317.38,15121450
2018,11/2/18,318,321.88,308.33,309.1,13404646
2018,11/5/18,311.1,317.53,303.74,315.44,10283044
2018,11/6/18,314.76,320.22,305.3,310.84,9710424
2018,11/7/18,312.9,328.56,311,327.5,13328328
2018,11/8/18,328,332.0499,316.6103,317.92,11023853
2018,11/9/18,311.07,312.98,298.01,303.47,13480792
2018,11/12/18,300,302.49,290.63,294.07,10924827
2018,11/13/18,295,303.55,289.1,294.4,12232162
2018,11/14/18,300.4,301.84,278.2969,286.73,16853574
2018,11/15/18,285.51,292.5,282.16,290.06,9967098
2018,11/16/18,287.14,291.72,281,286.21,9099485
2018,11/19/18,283.79,285.09,269.15,270.6,12993797
2018,11/20/18,254.63,276.34,250,266.98,16693809
2018,11/21/18,274.42,275.34,261.51,262.13,11023037
2018,11/23/18,260.11,265.5,256.84,258.82,5245123
2018,11/26/18,260.55,266.25,253.8,261.43,12498560
2018,11/27/18,259.24,269.08,256.14,266.63,11149501
2018,11/28/18,271.98,284,263.34,282.65,14801333
2018,11/29/18,282.32,290.49,275.5,288.75,15431538
2018,11/30/18,288,290.81,283.061,286.13,11860117
2018,12/3/18,293.19,298.72,284.58,290.3,14117370
2018,12/4/18,288.13,295.74,274.72,275.33,12800586
2018,12/6/18,268.33,283.22,267.14,282.88,13074324
2018,12/7/18,282.48,284.209,263.38,265.14,12466711
2018,12/10/18,264.19,271.18,260.6094,269.7,9605553
2018,12/11/18,274.08,274.5,262.76,265.32,9843199
2018,12/12/18,267.66,281.7695,266.48,274.88,11456716
2018,12/13/18,277.64,279.32,271.85,276.02,8379292
2018,12/14/18,271.81,277.6665,265,266.84,9915319
2018,12/17/18,266.51,272.98,261.075,262.8,9634734
2018,12/18/18,263.3,275.75,263.29,270.94,10350079
2018,12/19/18,269.96,280.87,263.77,266.77,13788448
2018,12/20/18,264.64,269.9,251.88,260.58,16792928
2018,12/21/18,263.83,264.5,241.29,246.39,21069257
2018,12/24/18,242,250.65,233.68,233.88,9547616
2018,12/26/18,233.92,254.5,231.23,253.67,14402735
2018,12/27/18,250.11,255.59,240.1,255.565,12235217
2018,12/28/18,257.94,261.9144,249.8,256.08,10987286
2018,12/31/18,260.16,270.1001,260,267.66,13508920
